policy_id,state_of_domicile,operating_pattern,vehicle_type,gvw_lbs,heavy_vehicle_flag,vehicle_age_years,adas_equipped_flag,driver_tenure_days,driver_age,mvr_violations_3yr,prior_at_fault_claims,fleet_safety_program_flag,policy_term_months,fleet_size,cargo_type,cargo_value_usd,region_weather_risk,total_miles,total_trips,harsh_braking_events,harsh_acceleration_events,speeding_events,phone_distraction_events,tailgating_events,night_driving_pct,max_continuous_driving_hrs,aggression_index_per100mi,speeding_rate_per100mi,fatigue_exposure_density,distraction_rate_per_trip,behavioral_volatility_index,speed_x_night_severity_multiplier,fatigue_x_longhaul_score,new_driver_heavy_vehicle_multiplier,behavioral_drift_signal,operational_exposure_risk_index,vehicle_years,earned_exposure,bi_limit_usd,collision_deductible_usd,coverage_type,had_claim_flag,num_claims_12mo,catastrophic_loss_flag,incurred_loss_12mo_usd,uw_risk_tier,claim_frequency,loss_per_vehicle_year,pure_premium
POL000079,FL,urban,semi_truck,68297,1,12.2,0,1760,39,0,0,0,12,6,dry_van,57122,high,25480,360,130,115,984,38.0,23.0,34.0,8.9,2.02,4.74,6.29,0.1056,5.0,0.27,1.973,0.016,0.403,0.3181,0.2548,0.2548,493104,1000,combined,1,2,0,4096,High-Risk,7.849294,16075.35,16075.35
POL000080,CA,long_haul,box_truck,26730,1,0.0,1,418,60,1,0,1,6,2,dry_van,17929,low,90787,2083,599,444,2857,220.0,192.0,66.9,11.6,1.89,3.18,8.14,0.1056,5.0,0.235,5.0,1.571,-0.412,0.3589,0.5,0.5,297110,2500,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000081,OH,mixed,semi_truck,66571,1,4.9,1,997,46,1,0,1,12,1,oversized,52280,severe,30543,564,156,130,1026,49.0,33.0,9.2,7.6,0.88,4.02,5.65,0.0869,5.0,0.162,1.601,0.0,-0.081,0.2176,0.3054,0.3054,97186,5000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000082,IL,mixed,box_truck,26533,1,7.1,0,427,44,0,1,1,12,11,refrigerated,99051,severe,38685,493,102,119,1204,53.0,38.0,19.3,3.4,1.52,2.54,2.53,0.1075,5.0,0.083,0.755,1.026,0.321,0.195,1.0,1.0,308556,500,comprehensive,0,0,0,0,Preferred,0.0,0.0,0.0
POL000083,TX,mixed,van,7183,0,0.1,1,77,44,2,1,0,12,2,refrigerated,98851,moderate,24836,440,141,81,1006,68.0,49.0,15.1,4.5,1.97,4.97,3.25,0.1545,5.0,0.136,1.054,0.1,-0.504,0.236,0.8279,0.8279,1950624,2500,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL000084,CA,highway,semi_truck,66252,1,2.6,1,80,31,1,1,0,12,4,refrigerated,28117,low,42813,889,311,250,1683,122.0,88.0,3.0,6.5,2.08,4.04,4.54,0.1372,5.0,0.141,1.565,4.991,-0.279,0.2156,0.4281,0.4281,495096,1000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000085,TX,urban,pickup,3000,0,3.7,1,430,52,0,0,0,12,40,dry_van,352814,moderate,12483,230,112,35,465,28.0,18.0,7.7,7.2,3.14,3.48,5.21,0.1217,5.0,0.163,1.417,0.008,0.009,0.227,0.4993,0.4993,991066,500,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL000086,TX,mixed,box_truck,22468,0,2.5,0,3732,51,1,1,0,12,2,dry_van,58642,moderate,35761,680,256,163,1391,120.0,73.0,44.4,5.4,2.36,3.0,3.8,0.1765,5.0,0.152,1.081,0.0,0.246,0.2779,1.0,1.0,97191,1000,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000087,GA,mixed,van,7880,0,5.0,1,137,45,2,0,1,12,6,general,45894,moderate,18337,249,71,45,592,28.0,37.0,7.4,4.0,1.3,3.33,3.14,0.1124,5.0,0.114,0.868,0.017,-0.93,0.2163,0.6112,0.6112,286288,1000,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL000088,IL,highway,pickup,6362,0,4.2,0,1842,30,2,0,1,12,9,general,18922,severe,19455,373,86,68,745,40.0,38.0,27.9,4.7,1.39,4.34,3.17,0.1072,5.0,0.187,1.165,0.0,-1.037,0.1956,0.7782,0.7782,1010424,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000089,OH,mixed,box_truck,26809,1,2.1,0,1952,52,0,0,0,12,13,refrigerated,370030,severe,35816,646,164,172,1273,89.0,52.0,6.2,5.1,1.94,3.68,3.68,0.1378,5.0,0.091,1.289,0.0,0.746,0.1978,1.0,1.0,99418,500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000090,NY,urban,box_truck,26922,1,0.0,1,404,24,2,1,1,6,4,livestock,44752,high,43296,603,192,168,1769,86.0,73.0,48.1,5.4,1.81,4.2,4.28,0.1426,5.0,0.146,1.313,1.499,-0.372,0.2603,0.5,0.5,302249,500,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000091,CA,urban,semi_truck,67724,1,0.3,0,461,35,4,0,1,12,4,oversized,136494,low,35152,529,166,153,1310,78.0,39.0,25.4,5.1,2.63,2.27,3.56,0.1474,5.0,0.055,1.046,1.402,1.019,0.2309,0.3515,0.3515,310518,500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000092,GA,urban,semi_truck,73175,1,3.4,1,579,47,0,0,1,12,1,hazmat,66305,moderate,29548,509,114,75,911,71.0,29.0,35.7,5.7,1.02,5.68,3.92,0.1395,5.0,0.232,1.194,1.007,-1.169,0.205,0.2955,0.2955,289582,250,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000093,PA,highway,semi_truck,68673,1,0.1,0,1148,38,1,0,1,6,1,hazmat,62189,high,49679,846,191,163,1506,80.0,65.0,7.3,4.5,1.74,3.53,3.09,0.0946,5.0,0.148,0.789,0.0,0.433,0.1906,0.4968,0.4968,1015702,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000094,NY,mixed,box_truck,27350,1,10.8,0,105,31,0,0,0,6,2,general,29362,high,53462,1130,316,309,1980,121.0,108.0,8.5,4.8,2.64,3.7,3.08,0.1071,5.0,0.165,1.075,4.7,-0.305,0.1569,0.5,0.5,300615,250,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL000095,PA,mixed,box_truck,25507,0,9.0,1,311,56,1,0,1,3,13,refrigerated,139994,high,69715,1189,320,230,2259,136.0,98.0,17.2,6.6,2.45,3.33,4.93,0.1144,5.0,0.123,1.376,0.055,-0.77,0.2275,0.25,0.25,513793,1000,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL000096,NY,highway,box_truck,27126,1,1.8,0,201,54,1,0,0,12,8,dry_van,47972,high,55232,1346,446,346,2092,167.0,133.0,9.0,4.8,2.29,3.12,3.32,0.1241,5.0,0.145,0.906,4.189,-0.396,0.2059,1.0,1.0,95894,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000097,NY,mixed,box_truck,25357,0,7.0,0,1709,52,2,1,1,6,5,dry_van,33605,high,32876,489,103,156,1139,63.0,46.0,16.9,1.6,1.59,2.92,1.76,0.1288,5.0,0.126,0.756,0.0,-0.178,0.166,0.5,0.5,100981,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000098,FL,mixed,box_truck,27180,1,3.7,0,73,45,2,0,0,12,11,dry_van,45317,high,27350,876,310,248,1077,125.0,79.0,29.1,3.4,2.15,4.08,2.45,0.1427,5.0,0.04,0.635,5.0,-0.793,0.2033,0.7814,0.7814,303435,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL000099,CA,urban,straight_truck,32977,1,0.8,0,1103,42,2,0,0,3,9,refrigerated,143844,low,43445,569,229,146,1722,87.0,56.0,13.6,5.7,1.83,4.75,3.41,0.1529,5.0,0.171,1.094,0.0,-0.186,0.1984,0.25,0.25,310965,2500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL000100,CA,urban,van,10941,0,6.3,0,425,60,0,1,0,12,21,general,41100,low,26767,380,124,120,1094,40.0,30.0,21.5,0.6,2.26,4.35,0.84,0.1053,5.0,0.148,0.166,0.0,0.118,0.2028,0.8922,0.8922,482067,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000101,CA,long_haul,straight_truck,30543,1,5.7,0,959,57,1,0,1,12,15,dry_van,53374,low,71258,1089,241,243,2247,125.0,88.0,11.2,7.9,1.55,2.87,6.1,0.1148,5.0,0.133,5.0,0.0,0.273,0.2216,1.0,1.0,292940,500,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL000102,IL,mixed,pickup,3000,0,1.2,0,1779,40,0,0,0,12,3,hazmat,192454,severe,38815,616,180,128,1498,72.0,62.0,36.1,4.2,1.44,3.32,3.35,0.1169,5.0,0.198,0.791,0.094,0.006,0.2599,1.0,1.0,971285,500,comprehensive,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000103,TX,long_haul,van,5579,0,1.5,1,261,68,2,0,1,12,8,refrigerated,47093,moderate,41444,558,143,113,1345,58.0,43.0,26.5,8.6,1.39,3.31,6.36,0.1039,5.0,0.17,5.0,0.052,-0.375,0.3151,1.0,1.0,311848,2500,combined,1,3,0,10394,High-Risk,3.0,10394.0,10394.0
POL000104,NY,highway,van,11706,0,1.1,1,204,41,1,0,0,6,16,dry_van,44879,high,28974,873,295,265,1053,99.0,90.0,0.7,3.4,2.2,3.35,2.58,0.1134,5.0,0.038,0.829,0.0,0.344,0.1697,0.5,0.5,287465,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000105,TN,mixed,box_truck,25536,0,1.1,0,846,45,3,1,0,12,6,dry_van,129152,moderate,42080,1557,588,421,1891,215.0,172.0,14.2,8.2,3.67,3.81,5.69,0.1381,5.0,0.126,1.53,0.032,-0.371,0.2694,1.0,1.0,480460,5000,comprehensive,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000106,TX,urban,pickup,6276,0,2.4,1,4731,57,0,0,1,12,9,livestock,93223,moderate,39517,1254,332,281,1065,125.0,133.0,6.3,2.8,2.24,2.57,2.08,0.0997,5.0,0.052,0.652,0.028,0.097,0.1551,1.0,1.0,305789,2500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL000107,FL,urban,straight_truck,29839,1,5.6,0,1043,45,1,1,0,12,3,general,31436,high,34582,491,170,109,1425,75.0,69.0,13.4,5.4,1.37,5.57,4.31,0.1527,5.0,0.164,1.322,0.0,1.37,0.242,0.5764,0.5764,514686,250,combined,1,1,0,2485,Standard,1.734906,4311.24,4311.24
POL000108,PA,mixed,semi_truck,70196,1,1.7,0,1271,39,3,0,1,12,2,general,10205,high,58143,1561,487,368,1948,215.0,157.0,16.6,7.3,2.14,3.97,5.87,0.1377,5.0,0.219,1.73,0.0,0.087,0.224,0.5814,0.5814,102349,1000,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL000109,TX,highway,semi_truck,66931,1,1.9,0,899,46,1,0,0,12,2,hazmat,43712,moderate,34718,1013,310,277,1272,117.0,80.0,21.2,4.0,3.02,3.34,2.97,0.1155,5.0,0.18,0.814,0.034,0.384,0.2111,0.3472,0.3472,313598,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000110,CA,urban,box_truck,23372,0,1.4,1,368,43,0,0,1,12,19,dry_van,140003,low,18849,294,89,43,598,22.0,13.0,12.4,5.3,2.06,4.36,3.8,0.0748,5.0,0.025,1.194,0.0,0.02,0.2185,0.5385,0.5385,1046450,500,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL000111,TX,urban,straight_truck,31792,1,9.9,0,894,21,1,1,1,12,3,dry_van,17326,moderate,36123,683,231,171,1539,97.0,63.0,5.4,8.7,2.53,4.04,6.66,0.142,5.0,0.185,2.077,0.018,-0.403,0.2573,0.602,0.602,51978,500,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000112,CA,urban,semi_truck,71335,1,3.5,1,132,52,1,0,0,12,3,dry_van,46646,low,36119,612,212,123,1324,78.0,71.0,13.4,5.8,2.39,4.73,4.52,0.1275,5.0,0.193,1.31,5.0,0.091,0.2486,0.3612,0.3612,501826,500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000113,TN,mixed,box_truck,27655,1,2.7,0,550,36,1,0,1,12,5,dry_van,55223,moderate,65214,2204,638,422,2043,230.0,179.0,26.8,3.4,1.78,3.21,2.49,0.1044,5.0,0.142,0.589,1.648,-0.288,0.2246,1.0,1.0,104155,1000,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL000114,PA,highway,semi_truck,71737,1,4.6,0,722,31,0,0,1,6,4,dry_van,48433,high,55836,989,217,213,1695,89.0,68.0,2.9,3.8,1.29,3.44,2.79,0.09,5.0,0.101,0.842,1.949,0.513,0.1903,0.5,0.5,102059,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000115,IL,urban,box_truck,21235,0,6.9,1,1826,54,0,0,0,12,1,dry_van,39513,severe,32342,761,215,182,1240,80.0,77.0,23.2,6.8,1.8,3.87,4.61,0.1051,5.0,0.063,1.34,0.0,0.86,0.2364,0.9241,0.9241,483395,1000,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL000116,OH,urban,box_truck,25980,0,3.3,1,2013,46,1,0,1,12,8,oversized,153336,severe,32510,747,194,168,866,80.0,74.0,45.8,3.0,1.52,2.76,2.3,0.1071,5.0,0.109,0.947,0.01,0.279,0.2357,0.9289,0.9289,496479,1000,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL000117,PA,urban,van,7909,0,0.5,1,64,49,1,1,0,12,5,dry_van,105344,high,39526,854,305,244,1549,99.0,87.0,41.1,7.3,2.51,4.03,5.22,0.1159,5.0,0.166,1.569,0.008,-0.211,0.2768,1.0,1.0,100227,1000,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000118,TX,mixed,box_truck,21403,0,0.1,0,751,41,2,0,1,6,11,refrigerated,190664,moderate,50337,826,228,181,1658,120.0,66.0,6.1,6.9,2.8,3.31,5.0,0.1453,5.0,0.102,1.472,0.005,-0.471,0.2317,0.5,0.5,515135,500,liability_only,0,0,0,0,Standard,0.0,0.0,0.0
POL000119,OH,urban,pickup,6047,0,1.6,0,1271,43,1,0,0,12,5,general,40807,severe,19523,253,53,79,744,87.0,26.0,20.2,6.9,2.0,3.68,5.02,0.3439,5.0,0.094,1.491,0.005,0.498,0.2448,0.7809,0.7809,514042,2500,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL000120,NY,mixed,van,7748,0,4.0,1,620,38,2,1,0,12,5,hazmat,125993,high,47932,1326,443,378,2018,210.0,123.0,12.2,4.4,4.0,3.91,3.11,0.1584,5.0,0.16,0.886,0.02,-0.559,0.2331,1.0,1.0,483222,500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000121,PA,urban,semi_truck,71534,1,0.1,1,72,34,2,0,1,12,5,dry_van,74230,high,14311,234,105,56,529,33.0,27.0,4.6,2.5,1.5,4.43,2.12,0.141,5.0,0.163,0.712,4.34,-0.149,0.2072,0.1431,0.1431,96715,500,comprehensive,0,0,0,0,Preferred,0.0,0.0,0.0
POL000122,OH,urban,straight_truck,33243,1,3.1,0,168,50,1,0,1,12,24,hazmat,248310,severe,19539,335,101,76,625,49.0,33.0,13.5,7.2,1.18,2.93,4.89,0.1463,5.0,0.145,1.395,5.0,-0.16,0.2638,0.3256,0.3256,102145,1000,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000123,TX,long_haul,straight_truck,31352,1,4.3,1,263,45,2,1,1,12,4,general,31154,moderate,30161,678,168,148,1109,89.0,52.0,42.9,8.1,2.43,3.59,6.16,0.1313,5.0,0.057,5.0,5.0,-0.719,0.2959,0.5027,0.5027,303463,1000,combined,1,2,0,9886,High-Risk,3.978516,19665.8,19665.8
POL000124,CA,mixed,box_truck,28777,1,0.8,1,854,59,0,0,0,12,6,hazmat,205904,low,53284,1192,405,280,1731,140.0,115.0,22.6,6.7,2.99,4.58,5.1,0.1174,5.0,0.135,1.461,0.0,-0.1,0.3068,1.0,1.0,959537,500,collision,1,1,0,4103,High-Risk,1.0,4103.0,4103.0
POL000125,TX,urban,box_truck,19336,0,7.7,0,73,21,0,1,1,12,30,dry_van,79339,moderate,43543,577,165,129,1522,71.0,65.0,3.4,6.7,1.3,2.26,5.18,0.1231,5.0,0.101,1.523,0.036,0.224,0.2041,1.0,1.0,516729,5000,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL000126,FL,mixed,van,8307,0,3.3,1,643,54,3,0,0,12,3,dry_van,32009,high,46595,683,219,209,2013,114.0,74.0,8.7,3.5,1.92,4.2,2.54,0.1669,5.0,0.099,0.769,0.0,0.851,0.2084,1.0,1.0,312116,1000,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL000127,PA,highway,semi_truck,64710,1,19.9,0,102,38,1,0,1,12,7,dry_van,37785,high,41158,1216,333,260,1406,118.0,93.0,19.3,5.9,1.94,4.08,4.24,0.097,5.0,0.117,1.231,5.0,-0.427,0.2219,0.4116,0.4116,101989,2500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000128,OH,mixed,pickup,3263,0,16.5,0,391,37,0,2,1,12,2,refrigerated,88984,severe,92252,1359,404,343,3166,87.0,137.0,11.8,3.1,1.99,3.17,2.32,0.064,5.0,0.091,0.649,0.021,-0.048,0.1764,1.0,1.0,290836,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000129,CA,mixed,van,10074,0,8.3,1,401,48,1,1,1,12,1,general,19009,low,90296,1408,399,310,3157,145.0,117.0,21.4,6.6,1.23,3.75,4.66,0.103,5.0,0.136,1.188,0.0,-1.098,0.2269,1.0,1.0,1023587,1000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000130,NY,mixed,semi_truck,66177,1,14.4,0,466,33,0,0,0,12,3,dry_van,45551,high,19546,243,38,50,717,24.0,28.0,5.2,5.9,0.83,3.44,3.78,0.0988,5.0,0.105,0.989,1.244,0.031,0.1848,0.1955,0.1955,98164,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL000131,FL,long_haul,van,4228,0,1.0,1,951,38,1,1,1,6,2,dry_van,40456,high,69100,2441,719,562,2462,273.0,249.0,60.9,5.6,2.94,3.46,3.83,0.1118,5.0,0.149,4.931,0.048,0.566,0.2951,0.5,0.5,998304,1000,liability_only,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000132,TX,urban,pickup,13145,0,6.2,0,0,48,1,0,1,12,17,hazmat,123812,moderate,68098,916,284,182,2219,87.0,79.0,27.5,4.1,1.33,2.29,2.73,0.095,5.0,0.141,0.77,0.0,-0.644,0.208,1.0,1.0,301432,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL000133,CA,mixed,semi_truck,65922,1,2.2,1,249,37,2,0,0,12,10,dry_van,54192,low,44627,813,249,200,1778,81.0,105.0,0.9,4.3,2.02,3.45,3.46,0.0996,5.0,0.026,1.07,3.871,0.685,0.1935,0.4463,0.4463,489317,2500,comprehensive,1,1,0,12883,Preferred,2.240645,28866.23,28866.23
POL000134,TX,highway,van,13451,0,7.2,0,807,35,5,0,0,12,1,refrigerated,22792,moderate,24468,784,299,270,1066,157.0,103.0,45.7,4.6,2.67,4.97,3.55,0.2003,5.0,0.262,1.049,0.009,-0.579,0.2898,0.8156,0.8156,99274,500,comprehensive,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000135,TN,urban,pickup,5483,0,1.5,1,2362,35,1,0,1,12,1,general,27019,moderate,33295,561,137,125,1071,60.0,47.0,5.2,5.1,2.07,3.06,3.94,0.107,5.0,0.184,1.266,0.0,-0.67,0.2019,1.0,1.0,48487,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000136,TX,urban,pickup,4425,0,2.3,1,810,46,2,0,1,12,5,refrigerated,49006,moderate,37022,962,281,237,1220,105.0,82.0,28.0,6.1,2.02,2.85,4.5,0.1091,5.0,0.169,1.396,0.035,0.09,0.2387,1.0,1.0,495713,2500,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL000137,NY,urban,van,10200,0,16.1,0,1743,31,4,1,1,12,17,refrigerated,90023,high,17650,237,66,44,725,30.0,24.0,8.0,5.0,1.82,3.35,3.58,0.1266,5.0,0.134,1.046,0.001,-0.112,0.1987,0.5883,0.5883,507086,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000138,GA,mixed,pickup,10009,0,1.7,0,2714,49,0,0,1,12,2,general,16244,moderate,27479,1032,236,211,774,87.0,69.0,13.9,3.5,3.04,2.29,2.72,0.0843,5.0,0.032,0.826,0.022,-0.598,0.2097,1.0,1.0,521488,1000,comprehensive,0,0,0,0,Preferred,0.0,0.0,0.0
POL000139,FL,mixed,semi_truck,66561,1,6.9,0,1774,63,1,0,0,12,10,oversized,352614,high,45015,910,279,196,1610,119.0,94.0,0.0,4.5,1.93,2.56,3.43,0.1308,5.0,0.0,0.975,0.0,-0.583,0.1662,0.4502,0.4502,2035155,500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000140,AZ,mixed,van,6969,0,6.2,0,2873,42,1,0,1,12,46,refrigerated,110804,low,19732,296,65,85,532,30.0,32.0,1.5,6.6,0.94,2.27,4.75,0.1014,5.0,0.068,1.451,0.019,-0.314,0.1481,0.6577,0.6577,98169,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000141,AZ,urban,semi_truck,72540,1,1.3,0,1183,47,2,1,0,12,19,general,61126,low,29311,502,162,122,1249,64.0,58.0,2.5,2.9,2.48,4.9,2.35,0.1275,5.0,0.179,0.757,0.0,0.316,0.2046,0.2931,0.2931,104513,1000,combined,1,1,0,6151,Preferred,3.411805,20986.01,20986.01
POL000142,TX,highway,pickup,6863,0,1.7,1,1706,45,1,1,1,12,35,oversized,219940,moderate,11056,240,45,64,364,30.0,22.0,15.0,7.5,1.43,3.22,5.67,0.125,5.0,0.109,1.871,0.074,-0.41,0.2881,0.4422,0.4422,2095839,250,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000143,NY,long_haul,box_truck,29305,1,0.0,1,508,32,0,0,1,12,13,general,53929,high,45542,752,205,152,1307,54.0,47.0,37.3,13.2,2.19,3.48,9.48,0.0718,5.0,0.144,5.0,1.778,-0.484,0.4006,1.0,1.0,497253,1000,comprehensive,1,1,0,19037,High-Risk,1.0,19037.0,19037.0
POL000144,TX,highway,semi_truck,71545,1,12.3,0,326,46,0,1,0,12,2,dry_van,17807,moderate,19162,426,100,96,772,37.0,51.0,23.7,3.8,2.49,2.92,2.79,0.0869,5.0,0.163,0.801,4.305,0.0,0.212,0.1916,0.1916,484411,1000,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL000145,TX,mixed,semi_truck,75424,1,15.9,0,6467,44,0,0,0,12,8,refrigerated,72770,moderate,46933,1241,380,244,1768,158.0,119.0,11.5,5.3,2.4,4.94,4.11,0.1273,5.0,0.131,1.291,0.0,-0.523,0.2301,0.4693,0.4693,475610,500,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL000146,CA,mixed,box_truck,26535,1,7.8,0,84,60,1,1,0,12,4,livestock,18731,low,40626,617,182,189,1610,79.0,74.0,31.6,8.0,2.21,2.64,5.56,0.128,5.0,0.153,1.976,4.189,0.008,0.3035,1.0,1.0,286580,500,comprehensive,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000147,IL,mixed,straight_truck,33665,1,9.4,0,2532,45,4,0,1,12,5,livestock,76120,severe,12303,184,56,31,486,31.0,18.0,2.8,4.9,2.25,3.42,3.63,0.1685,5.0,0.102,1.108,0.038,-0.539,0.1968,0.205,0.205,501822,1000,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL000148,NY,mixed,van,9465,0,1.2,0,485,53,0,1,1,3,5,refrigerated,39289,high,25164,723,189,135,794,95.0,58.0,55.6,4.4,1.9,2.36,2.82,0.1314,5.0,0.26,0.831,0.0,-0.424,0.2596,0.25,0.25,495233,500,comprehensive,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000149,CA,long_haul,box_truck,25572,0,3.1,1,11,45,0,0,1,12,39,hazmat,238452,low,68726,1629,370,355,2111,160.0,116.0,24.2,6.5,3.04,3.6,4.77,0.0982,5.0,0.09,5.0,0.0,0.566,0.2711,1.0,1.0,483856,1000,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000150,TX,highway,straight_truck,35544,1,2.0,1,1209,36,0,1,0,6,6,refrigerated,38113,moderate,31603,589,153,151,1238,63.0,69.0,7.6,6.2,1.38,3.85,4.73,0.107,5.0,0.144,1.254,0.053,0.755,0.2119,0.5,0.5,513028,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000151,TN,long_haul,pickup,6711,0,7.0,0,454,31,1,0,0,12,3,general,46231,moderate,26060,425,106,89,995,46.0,57.0,37.8,7.5,0.79,2.8,5.15,0.1082,5.0,0.213,5.0,0.0,-0.168,0.2658,1.0,1.0,518536,500,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000152,TX,urban,pickup,8364,0,3.4,1,1226,44,0,0,1,12,11,general,60362,moderate,16905,354,117,75,466,24.0,28.0,45.1,2.5,1.15,2.65,1.28,0.0678,5.0,0.167,0.349,0.067,-1.022,0.2108,0.6762,0.6762,48674,2500,collision,1,1,0,5814,Preferred,1.478852,8598.05,8598.05
POL000153,CA,highway,van,11333,0,5.3,0,7,50,1,0,1,12,7,general,56266,low,66700,1296,347,284,2172,152.0,104.0,38.4,3.8,2.03,3.65,2.54,0.1173,5.0,0.194,0.929,0.0,0.189,0.2203,1.0,1.0,47960,1000,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL000154,NY,urban,box_truck,27285,1,4.6,1,2877,40,2,0,0,12,6,refrigerated,84796,high,58393,859,264,234,2297,112.0,81.0,40.8,9.0,1.88,4.09,6.41,0.1304,5.0,0.171,1.821,0.0,0.689,0.32,1.0,1.0,1021323,1000,liability_only,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000155,AZ,mixed,van,10005,0,1.9,1,994,35,3,0,0,12,3,general,20744,low,46308,1151,420,377,1897,161.0,128.0,15.5,6.7,2.56,3.06,5.16,0.1399,5.0,0.123,1.612,0.0,-0.143,0.2249,1.0,1.0,981488,1000,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL000156,TX,highway,van,5469,0,0.0,1,22,56,2,0,1,12,5,general,47953,moderate,35600,1408,367,275,1188,180.0,122.0,16.3,2.5,2.53,4.05,2.0,0.1278,5.0,0.1,0.514,0.0,-0.396,0.1599,1.0,1.0,985506,250,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL000157,GA,urban,box_truck,24348,0,1.3,0,40,38,1,0,0,6,15,oversized,361337,moderate,53564,1310,400,300,2054,171.0,126.0,55.0,6.3,3.34,2.51,4.85,0.1305,5.0,0.158,1.382,0.0,0.836,0.3069,0.5,0.5,310215,500,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000158,PA,urban,box_truck,28530,1,5.1,1,706,30,0,0,0,12,1,refrigerated,76254,high,24333,416,128,96,885,45.0,48.0,0.8,0.5,0.95,3.05,0.26,0.1082,5.0,0.062,0.07099,0.991,0.04,0.0883,0.6952,0.6952,97112,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL000159,TX,long_haul,van,12770,0,1.8,1,2989,41,1,0,1,12,15,refrigerated,32374,moderate,17971,335,82,69,588,34.0,31.0,68.9,9.4,2.95,5.19,7.12,0.1015,5.0,0.245,5.0,0.002,0.116,0.3704,0.599,0.599,520400,500,comprehensive,1,3,0,13727,High-Risk,5.008347,22916.53,22916.53
